date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:47:18	2680/2680	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226305f7ac-a78%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/gateway/gw9.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/gateway/gw9.svg	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:18	25267/25267	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226305f7ad-62b3%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/slices/API%20and%20webhook%20-based%20reconciliation.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/slices/API%20and%20webhook%20-based%20reconciliation.svg	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:18	25467/25467	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226305f7ad-637b%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/slices/API%20and%20webhook%20-based%20reconciliation%20white.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/slices/API%20and%20webhook%20-based%20reconciliation%20white.svg	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:18	1303/1303	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226305f7ad-517%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/advance-eCommerce.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/advance-eCommerce.svg	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:19	2515/2515	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226305f7ad-9d3%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/customer-loyalty.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/customer-loyalty.svg	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:19	2272/2272	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226305f7ad-8e0%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/brand-cashback-coupons.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/brand-cashback-coupons.svg	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:19	4345/4345	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226305f7ad-10f9%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/customised-checkout-page.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/customised-checkout-page.svg	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:19	19857/19857	---M--	200	added ('OK')	image/png	etag:%226305f7ad-4d91%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/teller/Startcollectingpayments.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/teller/Startcollectingpayments.png	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:19	69427/69427	---M--	200	added ('OK')	image/png	etag:%226305f7ad-10f33%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/Step1.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/Step1.png	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:20	93147/93147	---M--	200	added ('OK')	image/png	etag:%226305f7ad-16bdb%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/Step2.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/Step2.png	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:20	65957/65957	---M--	200	added ('OK')	image/png	etag:%226305f7ad-101a5%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/Step3.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/Step3.png	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:20	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2015%20Nov%202023%2009:17:16%20GMT	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/Step4.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/shopify/Step4.png	(from https://easebuzz.in/shopify-payment-gateway/)
14:47:21	23644/23644	---MCZ	200	added ('OK')	text/css	etag:W/%22647f566b-5c5c%22	https://easebuzz.in/static/base/assets_aug_2021/css/upi_paymentgateway.css	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/css/upi_paymentgateway.css	(from https://easebuzz.in/upi-payment-gateway/)
14:47:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202023%2009:17:17%20GMT	https://easebuzz.in/use-cases/saas-and-erp	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/saas-and-erp	(from https://easebuzz.in/upi-payment-gateway/)
14:47:21	123442/123442	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Nov%202023%2009:17:17%20GMT	https://easebuzz.in/upi-payment-gateway/transparent	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/upi-payment-gateway/transparent	(from https://easebuzz.in/upi-payment-gateway/)
14:47:21	84381/84381	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-1499d%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/virtual.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/virtual.svg	(from https://easebuzz.in/upi-payment-gateway/)
14:47:22	85209/85209	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-14cd9%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/api.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/api.svg	(from https://easebuzz.in/upi-payment-gateway/)
14:47:22	117232/117232	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-1c9f0%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/dashboard.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/dashboard.svg	(from https://easebuzz.in/upi-payment-gateway/)
14:47:22	4724035/4724035	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-481543%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/qr.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/qr.svg	(from https://easebuzz.in/upi-payment-gateway/)
14:47:23	1997/1997	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-7cd%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/seamless.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/seamless.svg	(from https://easebuzz.in/upi-payment-gateway/)
14:47:23	1495/1495	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-5d7%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/safe.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/safe.svg	(from https://easebuzz.in/upi-payment-gateway/)
14:47:23	1956895/1956895	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-1ddc1f%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/autopay.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/autopay.svg	(from https://easebuzz.in/upi-payment-gateway/)
14:47:23	800/800	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-320%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/high.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/high.svg	(from https://easebuzz.in/upi-payment-gateway/)
14:47:23	991/991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-3df%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/instant.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/instant.svg	(from https://easebuzz.in/upi-payment-gateway/)
14:47:23	1073/1073	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-431%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/timely.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/timely.svg	(from https://easebuzz.in/upi-payment-gateway/)
14:47:24	2003/2003	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22644bc01d-7d3%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/easy.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/upi_payment_gateway/easy.svg	(from https://easebuzz.in/upi-payment-gateway/)
14:47:24	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%226305f7ab-7918%22	https://easebuzz.in/static/base/assets_aug_2021/css/font-awesome/font-awesome.min.css	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/css/font-awesome/font-awesome.min.css	(from https://easebuzz.in/soundbar/)
14:47:24	6841/6841	---MCZ	200	added ('OK')	text/css	etag:W/%2264fae66c-1ab9%22	https://easebuzz.in/static/base/assets_aug_2021/css/custom-soundbar.css	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/css/custom-soundbar.css	(from https://easebuzz.in/soundbar/)
14:47:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202023%2009:17:21%20GMT	https://easebuzz.in/use-cases/saas-and-erp	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/saas-and-erp	(from https://easebuzz.in/soundbar/)
14:47:25	123442/123442	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Nov%202023%2009:17:21%20GMT	https://easebuzz.in/soundbar/transparent	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/soundbar/transparent	(from https://easebuzz.in/soundbar/)
14:47:25	3740/3740	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-e9c%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/multilingual.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/multilingual.svg	(from https://easebuzz.in/soundbar/)
14:47:25	1494/1494	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-5d6%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/daily-settlements.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/daily-settlements.svg	(from https://easebuzz.in/soundbar/)
14:47:26	2832/2832	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-b10%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/detatchable-c-type.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/detatchable-c-type.svg	(from https://easebuzz.in/soundbar/)
14:47:26	1512/1512	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-5e8%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/best-battery-life.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/best-battery-life.svg	(from https://easebuzz.in/soundbar/)
14:47:26	1314/1314	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-522%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/multi-functional-keys.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/multi-functional-keys.svg	(from https://easebuzz.in/soundbar/)
14:47:26	2999/2999	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-bb7%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/user-manual.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/audio-confirmation-icon/user-manual.svg	(from https://easebuzz.in/soundbar/)
14:47:27	2136/2136	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-858%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/1.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/1.svg	(from https://easebuzz.in/soundbar/)
14:47:27	918/918	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-396%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/2.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/2.svg	(from https://easebuzz.in/soundbar/)
14:47:27	2304/2304	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-900%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/3.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/3.svg	(from https://easebuzz.in/soundbar/)
14:47:27	1452/1452	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-5ac%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/4.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/4.svg	(from https://easebuzz.in/soundbar/)
14:47:28	789022/789022	---M--	200	added ('OK')	image/png	etag:%2264fae66d-c0a1e%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/linked-with-epos-app.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/linked-with-epos-app.png	(from https://easebuzz.in/soundbar/)
14:47:28	1322/1322	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-52a%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/5.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/5.svg	(from https://easebuzz.in/soundbar/)
14:47:28	1706/1706	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264fae66d-6aa%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/6.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/Soundbar-for-your-business/6.svg	(from https://easebuzz.in/soundbar/)
14:47:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202023%2009:17:25%20GMT	https://easebuzz.in/use-cases/saas-and-erp	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/saas-and-erp	(from https://easebuzz.in/features/)
14:47:29	17668/17668	---M--	200	added ('OK')	image/png	etag:%226305f7ae-4504%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/features.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/features.png	(from https://easebuzz.in/features/)
14:47:29	5170034/5170034	---M--	200	added ('OK')	image/png	etag:%2264fae66d-4ee372%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/soundbar.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/soundbar/soundbar.png	(from https://easebuzz.in/soundbar/)
14:47:29	562/562	---M--	200	added ('OK')	image/png	etag:%226305f7ae-232%22	https://easebuzz.in/static/base/assets_aug_2021/img/home/cancel.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/home/cancel.png	(from https://easebuzz.in/features/)
14:47:29	1779/1779	---MCZ	200	added ('OK')	text/css	etag:W/%2264e34258-6f3%22	https://easebuzz.in/static/base/assets_aug_2021/css/career.css	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/css/career.css	(from https://easebuzz.in/careers)
14:47:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202023%2009:17:26%20GMT	https://easebuzz.in/use-cases/saas-and-erp	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/saas-and-erp	(from https://easebuzz.in/careers)
14:47:30	152160/152160	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Nov%202023%2009:17:26%20GMT	https://easebuzz.in/careers/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/careers/index.html	(from https://easebuzz.in/careers)
14:47:30	102073/102073	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264de21c1-18eb9%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/about.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/about.svg	(from https://easebuzz.in/careers)
14:47:30	2077/2077	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264de21c1-81d%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/best.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/best.svg	(from https://easebuzz.in/careers)
14:47:30	2366/2366	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264de21c1-93e%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/flexible.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/flexible.svg	(from https://easebuzz.in/careers)
14:47:30	1208/1208	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264de21c1-4b8%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/compitive.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/compitive.svg	(from https://easebuzz.in/careers)
14:47:31	1885022/1885022	---M--	200	added ('OK')	image/png	etag:%2264de21c1-1cc35e%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/banner.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/banner.png	(from https://easebuzz.in/careers)
14:47:31	761/761	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264de21c1-2f9%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/learn.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/learn.svg	(from https://easebuzz.in/careers)
14:47:31	16256/16256	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264de21c1-3f80%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/suitcase.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/suitcase.svg	(from https://easebuzz.in/careers)
14:47:31	2307/2307	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264de21c1-903%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/embracing.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/embracing.svg	(from https://easebuzz.in/careers)
14:47:32	5978/5978	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264de21c1-175a%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/pune.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/pune.svg	(from https://easebuzz.in/careers)
14:47:32	11478/11478	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264de21c1-2cd6%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/bengaluru.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/bengaluru.svg	(from https://easebuzz.in/careers)
14:47:32	5463/5463	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264de21c1-1557%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/mumbai.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/mumbai.svg	(from https://easebuzz.in/careers)
14:47:32	6642/6642	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264de21c1-19f2%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/delhi.svg	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/delhi.svg	(from https://easebuzz.in/careers)
14:47:33	297528/297528	---M--	200	added ('OK')	image/png	etag:%2264de21c1-48a38%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/monali.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/monali.png	(from https://easebuzz.in/careers)
14:47:33	269553/269553	---M--	200	added ('OK')	image/png	etag:%2264de21c1-41cf1%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/yogita.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/yogita.png	(from https://easebuzz.in/careers)
14:47:33	223849/223849	---M--	200	added ('OK')	image/png	etag:%2264de21c1-36a69%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/manan.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/manan.png	(from https://easebuzz.in/careers)
14:47:34	220975/220975	---M--	200	added ('OK')	image/png	etag:%2264de21c1-35f2f%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/niranjan.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/niranjan.png	(from https://easebuzz.in/careers)
14:47:34	231859/231859	---M--	200	added ('OK')	image/png	etag:%2264de21c1-389b3%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/punam.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/punam.png	(from https://easebuzz.in/careers)
14:47:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202023%2009:17:30%20GMT	https://easebuzz.in/use-cases/saas-and-erp	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/saas-and-erp	(from https://easebuzz.in/security)
14:47:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202023%2009:17:31%20GMT	https://easebuzz.in/use-cases/saas-and-erp	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/saas-and-erp	(from https://easebuzz.in/disclaimer/)
14:47:35	123442/123442	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2015%20Nov%202023%2009:17:31%20GMT	https://easebuzz.in/security/	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/security/index.html	(from https://easebuzz.in/security)
14:47:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Nov%202023%2009:17:31%20GMT	https://easebuzz.in/use-cases/saas-and-erp	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/use-cases/saas-and-erp	(from https://easebuzz.in/disclosures/)
14:47:35	3818680/3818680	---M--	200	added ('OK')	image/png	etag:%2264de21c1-3a44b8%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/gr.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/career/gr.png	(from https://easebuzz.in/careers)
14:47:35	24962/24962	---M--	200	added ('OK')	image/png	etag:%226541e051-6182%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pdf/Annual_Return_23_small.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pdf/Annual_Return_23_small.png	(from https://easebuzz.in/disclosures/)
14:47:36	39133/39133	---M--	200	added ('OK')	image/png	etag:%226541e051-98dd%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pdf/AGM_Notice_23_small.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pdf/AGM_Notice_23_small.png	(from https://easebuzz.in/disclosures/)
14:47:36	260126/260126	---M--	200	added ('OK')	application/pdf	etag:%226488321b-3f81e%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pdf/csr.pdf	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pdf/csr.pdf	(from https://easebuzz.in/disclosures/)
14:47:36	1486299/1486299	---M--	200	added ('OK')	application/pdf	etag:%226541e051-16addb%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pdf/AnnualReturn23.pdf	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pdf/AnnualReturn23.pdf	(from https://easebuzz.in/disclosures/)
14:47:36	5660/5660	---M--	200	added ('OK')	image/png	etag:%226488321b-161c%22	https://easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pdf/csr-small.png	C:/My%20Web%20Sites/https___easebuzz.in_/easebuzz.in/static/base/assets_aug_2021/img/easebuzz/pdf/csr-small.png	(from https://easebuzz.in/disclosures/)
